Figure,Setting,Indicator,Group,Subgroup,Time,Start_Time,End_Time,Value,Measure
5,IP,Confirmed COVID-19,Age,60+ Years,23,06/03/2020 12:00:00 AM,06/09/2020 12:00:00 AM,11.0,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,24,06/10/2020 12:00:00 AM,06/16/2020 12:00:00 AM,10.2,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,25,06/17/2020 12:00:00 AM,06/23/2020 12:00:00 AM,10.4,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,26,06/24/2020 12:00:00 AM,06/30/2020 12:00:00 AM,10.9,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,27,07/01/2020 12:00:00 AM,07/07/2020 12:00:00 AM,11.5,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,28,07/08/2020 12:00:00 AM,07/14/2020 12:00:00 AM,10.4,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,29,07/15/2020 12:00:00 AM,07/21/2020 12:00:00 AM,7.9,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,30,07/22/2020 12:00:00 AM,07/28/2020 12:00:00 AM,8.3,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,31,07/29/2020 12:00:00 AM,08/04/2020 12:00:00 AM,9.2,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,32,08/05/2020 12:00:00 AM,08/11/2020 12:00:00 AM,9.7,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,33,08/12/2020 12:00:00 AM,08/18/2020 12:00:00 AM,10.8,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,34,08/19/2020 12:00:00 AM,08/25/2020 12:00:00 AM,7.6,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,35,08/26/2020 12:00:00 AM,09/01/2020 12:00:00 AM,9.2,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,36,09/02/2020 12:00:00 AM,09/08/2020 12:00:00 AM,10.7,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,37,09/09/2020 12:00:00 AM,09/15/2020 12:00:00 AM,9.8,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,38,09/16/2020 12:00:00 AM,09/22/2020 12:00:00 AM,11.3,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,39,09/23/2020 12:00:00 AM,09/29/2020 12:00:00 AM,10.5,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,40,09/30/2020 12:00:00 AM,10/06/2020 12:00:00 AM,11.5,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,41,10/07/2020 12:00:00 AM,10/13/2020 12:00:00 AM,9.8,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,42,10/14/2020 12:00:00 AM,10/20/2020 12:00:00 AM,11.0,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,43,10/21/2020 12:00:00 AM,10/27/2020 12:00:00 AM,9.9,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,44,10/28/2020 12:00:00 AM,11/03/2020 12:00:00 AM,10.4,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,45,11/04/2020 12:00:00 AM,11/10/2020 12:00:00 AM,9.3,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,46,11/11/2020 12:00:00 AM,11/17/2020 12:00:00 AM,9.3,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,47,11/18/2020 12:00:00 AM,11/24/2020 12:00:00 AM,9.7,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,48,11/25/2020 12:00:00 AM,12/01/2020 12:00:00 AM,9.0,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,49,12/02/2020 12:00:00 AM,12/08/2020 12:00:00 AM,9.0,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,50,12/09/2020 12:00:00 AM,12/15/2020 12:00:00 AM,9.0,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,51,12/16/2020 12:00:00 AM,12/22/2020 12:00:00 AM,9.1,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,52,12/23/2020 12:00:00 AM,12/29/2020 12:00:00 AM,9.1,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,53,12/30/2020 12:00:00 AM,01/05/2021 12:00:00 AM,8.8,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,54,01/06/2021 12:00:00 AM,01/12/2021 12:00:00 AM,9.0,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,55,01/13/2021 12:00:00 AM,01/19/2021 12:00:00 AM,8.4,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,56,01/20/2021 12:00:00 AM,01/26/2021 12:00:00 AM,8.6,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,57,01/27/2021 12:00:00 AM,02/02/2021 12:00:00 AM,8.7,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,58,02/03/2021 12:00:00 AM,02/09/2021 12:00:00 AM,8.4,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,59,02/10/2021 12:00:00 AM,02/16/2021 12:00:00 AM,8.2,Average length of stay (days)
5,IP,Confirmed COVID-19,Age,60+ Years,60,02/17/2021 12:00:00 AM,02/23/2021 12:00:00 AM,7.4,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,12,03/18/2020 12:00:00 AM,03/24/2020 12:00:00 AM,11.5,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,13,03/25/2020 12:00:00 AM,03/31/2020 12:00:00 AM,10.2,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,14,04/01/2020 12:00:00 AM,04/07/2020 12:00:00 AM,9.8,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,15,04/08/2020 12:00:00 AM,04/14/2020 12:00:00 AM,9.9,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,16,04/15/2020 12:00:00 AM,04/21/2020 12:00:00 AM,9.7,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,17,04/22/2020 12:00:00 AM,04/28/2020 12:00:00 AM,9.2,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,18,04/29/2020 12:00:00 AM,05/05/2020 12:00:00 AM,8.8,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,19,05/06/2020 12:00:00 AM,05/12/2020 12:00:00 AM,10.1,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,20,05/13/2020 12:00:00 AM,05/19/2020 12:00:00 AM,9.3,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,21,05/20/2020 12:00:00 AM,05/26/2020 12:00:00 AM,8.4,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,22,05/27/2020 12:00:00 AM,06/02/2020 12:00:00 AM,8.7,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,23,06/03/2020 12:00:00 AM,06/09/2020 12:00:00 AM,8.6,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,24,06/10/2020 12:00:00 AM,06/16/2020 12:00:00 AM,8.8,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,25,06/17/2020 12:00:00 AM,06/23/2020 12:00:00 AM,8.9,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,26,06/24/2020 12:00:00 AM,06/30/2020 12:00:00 AM,8.4,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,27,07/01/2020 12:00:00 AM,07/07/2020 12:00:00 AM,8.7,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,28,07/08/2020 12:00:00 AM,07/14/2020 12:00:00 AM,8.0,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,29,07/15/2020 12:00:00 AM,07/21/2020 12:00:00 AM,7.1,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,30,07/22/2020 12:00:00 AM,07/28/2020 12:00:00 AM,7.5,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,31,07/29/2020 12:00:00 AM,08/04/2020 12:00:00 AM,7.6,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,32,08/05/2020 12:00:00 AM,08/11/2020 12:00:00 AM,7.9,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,33,08/12/2020 12:00:00 AM,08/18/2020 12:00:00 AM,8.6,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,34,08/19/2020 12:00:00 AM,08/25/2020 12:00:00 AM,7.3,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,35,08/26/2020 12:00:00 AM,09/01/2020 12:00:00 AM,8.1,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,36,09/02/2020 12:00:00 AM,09/08/2020 12:00:00 AM,7.8,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,37,09/09/2020 12:00:00 AM,09/15/2020 12:00:00 AM,7.7,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,38,09/16/2020 12:00:00 AM,09/22/2020 12:00:00 AM,8.8,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,39,09/23/2020 12:00:00 AM,09/29/2020 12:00:00 AM,8.0,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,40,09/30/2020 12:00:00 AM,10/06/2020 12:00:00 AM,8.3,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,41,10/07/2020 12:00:00 AM,10/13/2020 12:00:00 AM,7.0,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,42,10/14/2020 12:00:00 AM,10/20/2020 12:00:00 AM,8.0,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,43,10/21/2020 12:00:00 AM,10/27/2020 12:00:00 AM,7.7,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,44,10/28/2020 12:00:00 AM,11/03/2020 12:00:00 AM,8.0,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,45,11/04/2020 12:00:00 AM,11/10/2020 12:00:00 AM,7.4,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,46,11/11/2020 12:00:00 AM,11/17/2020 12:00:00 AM,7.6,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,47,11/18/2020 12:00:00 AM,11/24/2020 12:00:00 AM,8.1,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,48,11/25/2020 12:00:00 AM,12/01/2020 12:00:00 AM,7.6,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,49,12/02/2020 12:00:00 AM,12/08/2020 12:00:00 AM,7.5,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,50,12/09/2020 12:00:00 AM,12/15/2020 12:00:00 AM,7.6,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,51,12/16/2020 12:00:00 AM,12/22/2020 12:00:00 AM,7.7,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,52,12/23/2020 12:00:00 AM,12/29/2020 12:00:00 AM,7.9,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,53,12/30/2020 12:00:00 AM,01/05/2021 12:00:00 AM,7.9,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,54,01/06/2021 12:00:00 AM,01/12/2021 12:00:00 AM,7.4,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,55,01/13/2021 12:00:00 AM,01/19/2021 12:00:00 AM,7.3,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,56,01/20/2021 12:00:00 AM,01/26/2021 12:00:00 AM,7.2,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,57,01/27/2021 12:00:00 AM,02/02/2021 12:00:00 AM,7.3,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,58,02/03/2021 12:00:00 AM,02/09/2021 12:00:00 AM,7.2,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,59,02/10/2021 12:00:00 AM,02/16/2021 12:00:00 AM,7.0,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Alive,60,02/17/2021 12:00:00 AM,02/23/2021 12:00:00 AM,6.4,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,12,03/18/2020 12:00:00 AM,03/24/2020 12:00:00 AM,16.2,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,13,03/25/2020 12:00:00 AM,03/31/2020 12:00:00 AM,12.7,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,14,04/01/2020 12:00:00 AM,04/07/2020 12:00:00 AM,13.1,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,15,04/08/2020 12:00:00 AM,04/14/2020 12:00:00 AM,11.2,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,16,04/15/2020 12:00:00 AM,04/21/2020 12:00:00 AM,14.5,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,17,04/22/2020 12:00:00 AM,04/28/2020 12:00:00 AM,12.5,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,18,04/29/2020 12:00:00 AM,05/05/2020 12:00:00 AM,12.6,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,19,05/06/2020 12:00:00 AM,05/12/2020 12:00:00 AM,13.4,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,20,05/13/2020 12:00:00 AM,05/19/2020 12:00:00 AM,13.4,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,21,05/20/2020 12:00:00 AM,05/26/2020 12:00:00 AM,16.8,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,22,05/27/2020 12:00:00 AM,06/02/2020 12:00:00 AM,15.9,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,23,06/03/2020 12:00:00 AM,06/09/2020 12:00:00 AM,15.7,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,24,06/10/2020 12:00:00 AM,06/16/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,25,06/17/2020 12:00:00 AM,06/23/2020 12:00:00 AM,13.5,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,26,06/24/2020 12:00:00 AM,06/30/2020 12:00:00 AM,18.0,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,27,07/01/2020 12:00:00 AM,07/07/2020 12:00:00 AM,13.5,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,28,07/08/2020 12:00:00 AM,07/14/2020 12:00:00 AM,14.0,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,29,07/15/2020 12:00:00 AM,07/21/2020 12:00:00 AM,11.8,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,30,07/22/2020 12:00:00 AM,07/28/2020 12:00:00 AM,10.8,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,31,07/29/2020 12:00:00 AM,08/04/2020 12:00:00 AM,10.9,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,32,08/05/2020 12:00:00 AM,08/11/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,33,08/12/2020 12:00:00 AM,08/18/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,34,08/19/2020 12:00:00 AM,08/25/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,35,08/26/2020 12:00:00 AM,09/01/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,36,09/02/2020 12:00:00 AM,09/08/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,37,09/09/2020 12:00:00 AM,09/15/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,38,09/16/2020 12:00:00 AM,09/22/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,39,09/23/2020 12:00:00 AM,09/29/2020 12:00:00 AM,12.7,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,40,09/30/2020 12:00:00 AM,10/06/2020 12:00:00 AM,15.4,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,41,10/07/2020 12:00:00 AM,10/13/2020 12:00:00 AM,20.4,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,42,10/14/2020 12:00:00 AM,10/20/2020 12:00:00 AM,21.4,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,43,10/21/2020 12:00:00 AM,10/27/2020 12:00:00 AM,16.2,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,44,10/28/2020 12:00:00 AM,11/03/2020 12:00:00 AM,17.1,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,45,11/04/2020 12:00:00 AM,11/10/2020 12:00:00 AM,19.5,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,46,11/11/2020 12:00:00 AM,11/17/2020 12:00:00 AM,14.5,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,47,11/18/2020 12:00:00 AM,11/24/2020 12:00:00 AM,14.1,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,48,11/25/2020 12:00:00 AM,12/01/2020 12:00:00 AM,13.7,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,49,12/02/2020 12:00:00 AM,12/08/2020 12:00:00 AM,13.8,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,50,12/09/2020 12:00:00 AM,12/15/2020 12:00:00 AM,13.2,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,51,12/16/2020 12:00:00 AM,12/22/2020 12:00:00 AM,13.4,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,52,12/23/2020 12:00:00 AM,12/29/2020 12:00:00 AM,12.9,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,53,12/30/2020 12:00:00 AM,01/05/2021 12:00:00 AM,13.7,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,54,01/06/2021 12:00:00 AM,01/12/2021 12:00:00 AM,15.1,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,55,01/13/2021 12:00:00 AM,01/19/2021 12:00:00 AM,12.0,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,56,01/20/2021 12:00:00 AM,01/26/2021 12:00:00 AM,12.8,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,57,01/27/2021 12:00:00 AM,02/02/2021 12:00:00 AM,13.0,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,58,02/03/2021 12:00:00 AM,02/09/2021 12:00:00 AM,12.3,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,59,02/10/2021 12:00:00 AM,02/16/2021 12:00:00 AM,11.8,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge Status,Discharged Dead,60,02/17/2021 12:00:00 AM,02/23/2021 12:00:00 AM,10.3,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,12,03/18/2020 12:00:00 AM,03/24/2020 12:00:00 AM,29.0,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,13,03/25/2020 12:00:00 AM,03/31/2020 12:00:00 AM,28.2,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,14,04/01/2020 12:00:00 AM,04/07/2020 12:00:00 AM,32.7,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,15,04/08/2020 12:00:00 AM,04/14/2020 12:00:00 AM,30.6,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,16,04/15/2020 12:00:00 AM,04/21/2020 12:00:00 AM,34.8,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,17,04/22/2020 12:00:00 AM,04/28/2020 12:00:00 AM,30.9,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,18,04/29/2020 12:00:00 AM,05/05/2020 12:00:00 AM,30.8,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,19,05/06/2020 12:00:00 AM,05/12/2020 12:00:00 AM,34.1,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,20,05/13/2020 12:00:00 AM,05/19/2020 12:00:00 AM,27.9,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,21,05/20/2020 12:00:00 AM,05/26/2020 12:00:00 AM,20.0,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,22,05/27/2020 12:00:00 AM,06/02/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,23,06/03/2020 12:00:00 AM,06/09/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,24,06/10/2020 12:00:00 AM,06/16/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,25,06/17/2020 12:00:00 AM,06/23/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,26,06/24/2020 12:00:00 AM,06/30/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,27,07/01/2020 12:00:00 AM,07/07/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,28,07/08/2020 12:00:00 AM,07/14/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,29,07/15/2020 12:00:00 AM,07/21/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,30,07/22/2020 12:00:00 AM,07/28/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,31,07/29/2020 12:00:00 AM,08/04/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,32,08/05/2020 12:00:00 AM,08/11/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,33,08/12/2020 12:00:00 AM,08/18/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,34,08/19/2020 12:00:00 AM,08/25/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,35,08/26/2020 12:00:00 AM,09/01/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,36,09/02/2020 12:00:00 AM,09/08/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,37,09/09/2020 12:00:00 AM,09/15/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,38,09/16/2020 12:00:00 AM,09/22/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,39,09/23/2020 12:00:00 AM,09/29/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,40,09/30/2020 12:00:00 AM,10/06/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,41,10/07/2020 12:00:00 AM,10/13/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,42,10/14/2020 12:00:00 AM,10/20/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,43,10/21/2020 12:00:00 AM,10/27/2020 12:00:00 AM,,Average length of stay (days)
5,IP,Confirmed COVID-19,Discharge and Intubation or Ventilator Use Status,Discharged Alive with Intubation or Ventilator Use,44,10/28/2020 12:00:00 AM,11/03/2020 12:00:00 AM,,Average length of stay (days)
